id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10
461a8a46a6b013ec,computer screen,flat,man,projection screen,projector,scoreboard,screen,television,,
4622abca7cb1c388,ball,baseball player,baseball,baseball game,baseball glove,baseball pitcher,baseball uniform,deliver,game,man
4625b91150946824,book,copy,open,text,writing,,,,,
462dac5e1d0736ff,attach,bulletin board,smartphone,electronic,phone,poster,remote,sign,,
462f1dde700e7fed,attach,envelope,letter,chain mail,package,postcard,yellow,,,
463340663b94290b,billboard,dirt track,pole,race track,scoreboard,sky,,,,
46359d53c9f7336c,clock,dial,pocket watch,stop watch,watch,,,,,
4637c1ab0fbe81b1,attach,back,smartphone,computer,table,iphone,phone,surface,white,
4637d9565b2d77ee,box,cardboard box,lid,open,package,shoe box,white,,,
463b9b2e49db7a90,dial,hand,man,pocket watch,silver,watch,,,,
4648e239ef3de158,baseball player,baseball,baseball game,baseball glove,baseball team,baseball uniform,boy,child,field,game
4648eac472a1d7f5,cloth,coffee cup,cup,table,mug,napkin,sit,tea bag,white,
465493e7baf38631,dirt track,park bench,rail,railroad,red,rural,sit,track,train,train car
4654c1d0e8e21af9,arena,basketball backboard,basketball game,basketball team,bleacher,court,crowd,game,man,scoreboard
46555f71b2ac3f15,pole,road sign,sign,street sign,yellow,,,,,
4657c31bd7744cfc,alcohol,beer,beer bottle,beverage,bottle,liquor,wine,label,liquid,wine bottle
4659244589e53727,advertisement,billboard,person,scoreboard,sign,stand,walk,,,
4659ce705ae3ab15,alcohol,beer,beverage,bottle,liquor,table,wine,liquid,shelf,sit
465bbacb7fc9baf8,close-up,coin,table,dragon,eagle,penny,side,silver,,
465cf67c4cab7c81,advertisement,building,bulletin board,food,pavement,pole,poster,sign,signage,street corner
4661de27dc2bec7b,alarm clock,clock,smartphone,computer screen,electronic,phone,screen,,,
46694f326fb3c8e7,bakery,cake,case,display,display window,fill,food,fruit,pastry,pie
4669ad9ecf3443ea,cinema,comic book character,man,martial,movie poster,poster,sign,superhero,writing,
46710392a1f23cda,bag,book,folder,table,electronic,remote,round table,,,
46715680cd7dd1b9,case,CD,computer,table,display,DVD,electronic,glass table,server,
46716718f9d318ac,toilet paper,cloth,handkerchief,napkin,paper towel,rust,strap,tissue,watch,white
4671de84ac830db2,ball,compete,floor,football,football match,football field,football game,football player,game,man
4673cc5688c03c62,alcohol,beverage,book,bulletin board,cocktail,drink,liquid,martini,martini glass,olive
46759c073f68adb2,computer,keyboard,computer monitor,computer screen,table,laptop,open,screen,sit,
4679f229bf50b7cd,blanket,book cover,CD,table,DVD,fiction,poster,statue,,
468116e63bd87d34,alcohol,beverage,bottle,brandy,cognac,liquor,table,wine,liquid,maple syrup
4683b3c11527db5c,clock,dial,number,wall clock,,,,,,
4689a96d52268c14,beer,beer can,beverage,bottle,can,coke,table,drink,ledge,soda
468ae5a01461d8a9,alcohol,beer,beer bottle,beer glass,beverage,bottle,brewery,couple,cup,table
468ecc4a02fab9d5,alcohol,appliance,beer,beer bottle,beverage,bottle,can,counter top,table,home appliance
4690b992eb3ea2b7,advertisement,attach,billboard,blanket,building,doodle,draw,pole,power line,sign
46911b2e3f83384b,blanket,comic book,fiction,man,poster,,,,,
469266d2e67b113c,clock,wall,dial,hang,silver,wall clock,,,,
4692822d42fe2a68,boat,building,calm,city,cloudy,dock,float,motorboat,sky,vessel
4692b444eb0e29ef,blue,bottle,cosmetic,illuminate,perfume,,,,,
4695f50a3744263e,blanket,book,comic book,comic book character,comic strip,superhero,,,,
4698be0808526dd1,arena,basketball game,clock,ceiling,electronic,game,scoreboard,stadium,,
469a149ec94f9f9c,bulletin board,chair,computer,computer desk,table,green,laptop,office,office supply,
469acfb4e587bdcd,ambulance,bus,city bus,drive,highway,green,license plate,miniature,minibus,police van
469d85f7b2c664d6,alcohol,beer,beer bottle,beverage,bottle,liquor,table,glass bottle,glass jar,liquid
469ea8a05feec692,alcohol,beer,beer bottle,beverage,bottle,box,cardboard box,package,soda,
46a9abef06814b03,shed,beach hut,bin,building,bulletin board,hut,lifeguard,red,yellow,
46b2ba78fc4e6454,blanket,book,copy,journal,manuscript,text,,,,
46bbb3b2379786b2,blade,building,ceiling,construction site,crane,cut,equipment,machine,operate,saw
46bde8888333a6e8,book,copy,table,open,text,,,,,
46be7e79c04ba1ab,alcohol,beverage,bottle,condiment,liquor,counter top,table,liquid,sit,whiskey
46c273e42904e6f3,alcohol,bird,bottle,wine,green,label,sit,wine bottle,wine glass,writing
46c4b3de89bdcf10,computer,dial,hand,man,silver,watch,wristband,,,
46c53e3504d902de,plane,fighter jet,cloudy,fly,propeller,sky,,,,
46c7697dcfb90e3b,ball,bleacher,crowd,dribble,field,football,football match,football field,football game,football player
46c86f4c3eb0945b,building,bus stop,pole,sign,street sign,,,,,
46c90568c530e950,anime,blanket,bulletin board,ceiling,poster,sign,writing,,,
46c9d074dd514b82,car,drive,license plate,minivan,road,sedan,vehicle,white,,
46cea396d6d45491,basketball game,basketball team,boy,ceiling,court,eye,gym,man,purple,selfie
46ceac27276487dd,advertisement,circus,curtain,poster,sign,theater,,,,
46d16bea83585fab,attach,blue,cloudy,flag pole,hang,lamp post,pole,poster,sign,sky
46dc19e2568d2933,pink,shirt,t shirt,t-shirt,,,,,,
46e13fde121122c5,building,headquarter,office building,retail,sign,signage,storefront,,,
46e20763ac423f25,floor,line,material,measuring tape,meter,ruler,,,,
46e24a50fb16980d,ball,boy,child,court,dribble,floor,football,gym,mat,play
46e25ff8fe930a75,alcohol,beer bottle,bottle,chopstick,liquor,cup,table,dinning table,food,glass bowl
46e6ba94f670892d,smartphone,table,iphone,phone,,,,,,
46e7609ce3ce3618,alcohol,bottle,wine,label,liquid,oil,olive,olive oil,vinegar,wine bottle
46ea1e78fdca89d9,book,bookcase,bookshelf,peak,shelf,stack,,,,
46eb6860ed850610,attach,blue,bulletin board,fence,plaque,pole,rail,sign,street sign,warning sign
46fbde6f07658047,smartphone,computer,couple,table,iphone,phone,,,,
4703f0c06e1e70ee,clock,dark,dial,gold,illuminate,pocket watch,watch,,,
470501af1825a250,beverage,can,cereal,display,drink,flavor,food,juice,package,product
47118cff0c0fc78e,beverage,bottle,chopstick,container,table,plate,fill,food,lunch,lunch box
471499d640a4c156,bin,black,container,floor,lid,red,sit,sticker,,
47172c9d8dd15d36,car,car show,classic,hood,license plate,open,park,red,sports car,
471741d45fb86eb7,blanket,wall,building,doodle,draw,gun,man,mural,street art,writing
471788c3946b7d78,alcohol,beverage,bottle,champagne,liquor,table,wine,label,liquid,wine bottle
471cfe7315bfa3f5,computer,table,person,lap,laptop,man,sit,job,,
472153489d304641,bin,box,cart,container,crate,drawer,file,file cabinet,shelf,shelve
4721a08a2f1a5628,baseball hat,boat,boat ride,couple,rowboat,dock,food,goggles,person,motorboat
47261692d3858889,computer screen,meeting,table,flat,screen,sit,television,woman,,
47295df9b3899878,baby carriage,barbie,coach,pony,doll,girl,mermaid,miniature,pink,princess
472c1cfeec405beb,beverage,bottle,catch,container,drink,juice,label,liquid,orange,orange juice
4730d13f1ac5ff02,arrow,attach,bulletin board,green,mark,point,poster,text,writing,
473535e08285a342,book,box,chain,heel,magazine,peak,sandal,shoe,shoe box,stack
4742281b5d90fae7,blanket,folder,envelope,letter,chain mail,postcard,writing,,,
47429bfe6ba544db,baseball game,baseball team,game,pitcher,scoreboard,stadium,,,,
4745d52ded8f93fc,back,bus,car,city bus,drive,license plate,road,rural,silver,tour bus
47472a01496db6a2,blanket,blue,bulletin board,hang,poster,sign,writing,yellow,,
4748e3595f9984b0,band,car,crowd,dirt track,dress,person,marching band,race,race track,race car
474c0952be028c61,bulletin board,convenience store,food,glass door,man,retail,shop window,sign,stand,store
4753a255657c32b0,building,taxi,car,city street,curb,license plate,park,road,street corner,street scene
4753b3fe1370f37e,baseball player,baseball hat,baseball game,baseball glove,baseball uniform,black,bleacher,cap,game,hat
4753fcb07cfd34a8,appliance,catch,dress,floor,girl,home appliance,kitchen counter,microwave,oven,pink
475577a1ef0f8b16,alcohol,beer,beer bottle,beer glass,beverage,bottle,cup,table,drink,label
4758c2f7b824af09,bottle,bulletin board,bureau,container,table,drawer,dresser,file cabinet,fill,plastic
475bc9308c96a9f9,bathroom mirror,brunette,catch,girl,goggles,hair,lens,phone,photo,selfie
476198cff16798d6,black,taxi,car,crowd,crowded,curb,drive,person,license plate,pyramid
47640ae412560b78,field,night,night view,parking sign,pole,road sign,sign,sky,street sign,
4767a481b8af6a7d,baseball player,baseball game,baseball glove,baseball uniform,blue,field,man,mound,stand,uniform
476a3c1c8d4a9a4b,book,bookshelf,bookstore,container,table,footstall,paperback book,peak,shelf,stack
476c2a8bbeac696c,bottle,table,floor,jug,liquid,milk,sit,,,
476d699dd2849092,bookshelf,bookstore,bulletin board,table,flower,information desk,library,sign,signage,vase
4771b84eec43074f,building,catch,man,poster,red,sign,storefront,street sign,umbrella,writing
4775e93348039b44,alcohol,beer,beer bottle,beverage,bottle,champagne,couple,cup,table,drink
47762928716197fa,bottle,dressing room,man,pose,selfie,stand,,,,
4778f57407cb06d6,alcohol,bottle,condiment,table,wine,pepper,red,salt,salt shaker,shaker
477dca802605bf05,attach,keyboard,control,table,electronic,key,remote,,,
4781ad04974a7c58,antique,table,sit,typewriter,,,,,,
47857e3346b56b62,blanket,book,book cover,folder,box,design,package,,,
4786e3488f64bcf3,backdrop,ballroom,banquet hall,chair,pillar,conference hall,table,event,projection screen,projector
4789951ca63e685a,plane,fighter jet,cloud,cloudy,cockpit,fly,jet,landing,nose,pilot
478c66a97e599671,attach,charger,computer,computer desk,keyboard,computer monitor,computer screen,connect,table,desktop
478d22003c64ce17,bass horn,trumpet,flute,goggles,instrument,music,play,woman,,
479135e81980f0f8,advertisement,billboard,building,sign,signage,street sign,,,,
479226a7ebcd7378,blanket,book,bookshelf,shelf,stack,tile wall,,,,
479bd566caea06c6,blanket,bookshelf,table,flower,photo,postcard,poster,tulip,,
479dc9e8f7355076,wall,electronic,flat,living room,mountain,remote,screen,speaker,television,
479ea1b2027a30d6,business suit,computer,computer screen,give,laptop,speech,man,podium,presentation,projection screen
479ebe682f7b3dc7,balcony,balustrade,clock,mantle,rail,,,,,
479fe8ae5cbe2fce,bottle,bowl,can,chip,chopstick,container,table,plate,food,noodle
47a3db531f5b73dd,balloon,city,city skyline,hot,hot air balloon,person,sky,sports ball,tower bridge,walk
47a58bec2fbe4106,car,drive,exit,highway,green,road,road sign,sign,street sign,traffic sign
47a76649d5689022,alcohol,arcade,arcade machine,beer,beer bottle,beverage,bottle,brown,liquor,label
47abbb04ef2df460,beer,beer can,beverage,can,coke,cooler,table,drink,pool,soda
47b208611b29bbdb,alarm clock,clock,box,lamp,table,nightstand,sit,wall clock,writing,
47b78464e24b22f6,clock,sticker,wall clock,writing,,,,,,
47bdb4790d79a2a6,display window,glass door,glass wall,poster,shop window,mall,showcase,sign,signage,store
47c032cba9a24e0a,book,bookshelf,CD,cinema,DVD,shelf,,,,
47c3515f0916cba5,building,department store,office building,retail,sign,store,storefront,,,
47c5e7802d01f79a,arcade,arcade machine,clock,casino,game,neon light,sign,slot machine,spin,
47c662b3564ca64e,author,blanket,book,book cover,desert,fiction,fort,sand castle,writing,
47c776805a7e3846,bite,face,lick,lipstick,mouth,nose,strap,watch,woman,
47d2a4844c799567,bus stop,map,poster,sign,,,,,,
47db25b2e161f784,coffee cup,cup,table,mug,sit,white,writing,,,
47e088894916df4d,book,bookshelf,bottle,can,ceiling,pillar,library,row,shelf,shelve
47e0bedce3c20f07,spray can,beer,beer can,beverage,can,draw,floor,sand,soda,spray
47e18025d1e7a881,air field,plane,fighter jet,display,floor,park,propeller,tarmac,,
47e7892f4ede4a0c,baseball hat,baseball uniform,football player,man,neon light,pose,purple,shirt,mall,smile
47e9544ec5af5a9e,bumper,car,number,plate,license plate,red,,,,
47eb85ce716bf66f,alley,building,path,person,narrow,pavement,power line,road,street scene,urban
47ef73d7cbbdd1f6,attach,binder,folder,bulletin board,journal,notebook,pen,pillow,sign,writing
47f01ef525e961f0,ball,baseball player,baseball,baseball game,baseball glove,baseball team,bleacher,catcher,crowd,game
47f168a33718aa25,beverage,bottle,bulletin board,can,case,pillar,container,cooler,display,locker
47f2426c0d12bb5c,clock,bell tower,building,ceiling,railway station,tree,,,,
47f2ea3654ce6124,alcohol,beer,beer bottle,beverage,bottle,table,glass table,green,remote,sit
47f8ac0fb7b4bd05,attach,board,wall,bulletin board,mark,note,whiteboard,write,writing,
47fd35e36ff12d28,building,girl,glass door,glass wall,person,jeans,office building,pavement,retail,shirt
47fee3be6558fc6a,blanket,blue,folder,box,business card,cardboard box,cloth,envelope,package,white
480284553cd7eec5,black,brunette,dress,girl,laugh,pose,shirt,smile,stand,t shirt
4802e340ef2b7aa6,ball,baseball player,baseball,baseball game,baseball team,bat,batter,field,game,home base
480359c55a3e9686,bleacher,cheer,crowd,fan,football field,football game,football stadium,game,scoreboard,sideline
4804c02dabf03030,aisle,toilet paper,ceiling,pillar,market,retail,shelf,shopper,store,supermarket
4806a584a6bcce1f,book,catch,table,fiction,hand,person,open,,,
480cc8a790bd1caa,chicken,chicken wing,cook,croissant,food,home appliance,microwave,open,oven,pan
480d31422e410271,ear,earphone,electronic,mp3 player,,,,,,
480efc0a5f46be42,beer,beer can,beverage,bottle,can,coke,drink,sit,soda,tin
48135f637e9eab70,attach,green,pole,power line,signal,stop light,traffic light,street corner,street sign,traffic sign
48139b284a0a0e7e,diamond,engagement ring,gold,measuring tape,oval,ring,ruler,tool,,
4816ecfe738eb35e,advertisement,billboard,building,city,poster,sign,signage,,,
481907ca151f4ce5,car,cloudy,pillar,flag pole,mark,obelisk,park,pole,tower,red
481b56d643e269c5,back,baseball hat,baseball uniform,boy,catch,child,crowd,hug,person,man
481c9bdd7e18cb9d,basketball game,basketball team,cheer,cheerlead,dress,game,girl,perform,uniform,
481e3c4dda43cd7b,beverage,book,coffee cup,table,paper cup,fiction,lid,paperback book,sit,soda
481fbfa416fe4dce,blanket,folder,poster,sign,,,,,,
482352df0b02e980,alcohol,beer,beer bottle,beverage,bottle,catch,champagne,liquor,drink,hand
48271db95ff3670c,back,car,number,plate,license plate,writing,,,,
482d85b3074436b5,smartphone,computer,dj,electronic,equipment,iphone,mixer,phone,record,screen
48312460bff0993c,alcohol,beer,beverage,can,coke,display,drink,flavor,shelf,showcase
4833102ebc5fafc7,alcohol,beverage,bottle,table,label,sake,sit,writing,,
4834ee0202d85d14,baseball player,baseball bat,baseball game,baseball glove,bat,batter,catch,catcher,canoe,game
483ab346d0df197a,blanket,wall,bulletin board,magnet,poster,sign,sticker,,,
483c213d3bdb8db3,catch,CD,hand,frisbee,man,play,shirt,stand,wear,white
483d6f47e096d436,floor,man,martial,mat,muscle,referee,tight,woman,wrestle,wrestler
4843b867471e0c9d,computer,computer monitor,computer screen,desktop,image,website,screen,screenshot,,
484602206ff84406,attach,lamp post,point,pole,post,road sign,sign,sky,street sign,traffic sign
484a87359905aa2d,field,football,football match,football field,football game,football player,football team,game,goal,man
4855ead62654ce27,balance,box,electronic,floor,person,illuminate,ledge,man,rail,ride
485a9791bbad9f4c,attach,intersection,pole,power line,road,road sign,sign,stop light,traffic light,street corner
485f46a7b7d46c93,book,catch,hand,person,open,,,,,
4860400532c05b7f,billboard,pole,power line,sign,street sign,,,,,
4868bd709bb38580,armor,blanket,cinema,DVD,game,gun,machine gun,movie poster,poster,poster page
486af1699b5f8eff,alcohol,beverage,bottle,can,condiment,liquor,display,drink,wine,juice
486e8c6c902762c1,dress,hat,red,shop window,stand,sun hat,wear,woman,,
48723b26a21aaaab,ball,celebrate,football match,football field,football game,football player,goal,man,play,referee
48759e8b82512022,apron,floor,goggles,hug,lay,man,neck,red,selfie,shirt
4876a6fb05056b02,ball,baseball player,baseball,baseball game,baseball glove,baseball pitcher,baseball uniform,game,home base,man
4879853c8cbca6a3,blue,building,taxi,car,hand,license plate,office building,park,peak,
4879bd2d8c73ea46,alcohol,beer,beer bottle,beverage,bottle,cocktail,liquor,table,drink,lime
487e145701aac585,beard,brush,catch,man,red,selfie,shirt,stand,stare,wear
487eade1abb7758f,bulletin board,check,convention,customer,person,laugh,package,register,shopper,stall
4881b43f86b61e56,advertisement,billboard,building,fence,poster,sign,street sign,writing,,
4881f3c37274006e,coin,currency,maze,qr code,side,silver,,,,
488435f598c4e473,author,blanket,book,book cover,folder,copy,table,fiction,writing,
48898543284eadb6,alcohol,beer,beer bottle,beverage,bottle,liquor,counter top,drink,kitchen counter,ledge
488acc6706862be2,can,jar,container,counter top,glass jar,label,lid,tin,writing,
488c7b5f4187a9ee,baseball bat,baseball team,baseball uniform,bat,bench,bleacher,boy,man,sit,stand
488f7d33ed1dbbb9,alcohol,beer,beverage,bottle,bulletin board,can,convenience store,liquor,couple,drink
4891b6d4c4821426,beach volleyball,game,girl,gym,net,play,referee,spike,volleyball,volleyball court
489412b8a2025164,car,doodle,pole,power line,red,stop sign,street corner,street sign,traffic sign,writing
4894c0b9a2f9eae3,bulletin board,computer,computer monitor,computer screen,electronic,screen,,,,
48956fdf0fee99e5,ball,baseball player,baseball,baseball hat,baseball glove,baseball pitcher,baseball uniform,man,mound,pitch
489704a1ef665490,artifact,folder,box,case,display,plaque,postcard,showcase,sign,writing
489da1418c3c48ef,attach,boat,goggles,helmet,person,motorboat,life jacket,man,sea,raft
489e6c2f95f1ccd0,army,blender,camouflage,coffee machine,home appliance,kitchen counter,man,pose,selfie,soldier
48a188ef0f203048,boy,hair,laugh,man,pose,selfie,shirt,smile,stand,strap
48a275fbc175cc10,attach,brick building,doodle,pole,red,road sign,sign,stop sign,street sign,telegraph pole
48a2ea825e3a5247,bill,car,curb,meter,park,parking meter,pavement,pole,,
48acfe2c30a5f823,computer,keyboard,computer monitor,computer screen,table,desktop computer,electronic,laptop,monitor,mouse
48af506b1c5979cd,blanket,flyer,poster,text,,,,,,
48b3d85ee47c7ba3,ball,baseball player,baseball,baseball game,baseball glove,baseball pitcher,baseball uniform,catch,catcher,game
48b77a538268d516,balance,baseball hat,black,dress,hand,girl,juggle,man,perform,play
48c0660014cb1412,book,bookcase,bookshelf,paperback book,shelf,,,,,
48c504af4ce7f334,plane,airshow,biplane,cloudy,fly,formation,red,sky,smoke,
48c65dc41a4b48be,bulletin board,bus stop,map,poster,sign,,,,,
48cbce42ef421fb2,alcohol,beer,beer bottle,beer glass,beverage,bottle,cold,cup,table,drink
48d130043bbf9df7,building,bulletin board,person,man,pavement,store,storefront,street corner,walk,woman
48d1de9005c47cc7,plane,attach,clear,cockpit,helicopter,person,man,pilot,propeller,sit
48d26f8f6bd5dc07,alcohol,beverage,blue,bottle,liquor,table,gin,light,illuminate,liquid
48d4d658f8bcb358,calculator,number,electronic,,,,,,,
48d92481756020a8,alcohol,bottle,chopstick,container,table,plate,food,kebab,meat,paper plate
48e0031719e4c803,blanket,book,book cover,CD,copy,fiction,paperback book,,,
48e0bdd6ada7f64e,blanket,book,bookshelf,box,CD,copy,man,photo,poster,
48e6898010bc858a,alcohol,beer,beer bottle,beverage,bottle,cloth,liquor,cup,table,dinning table
48ec5117ad123d76,smartphone,display,phone,row,shelf,showcase,,,,
48f402c245030d96,alcohol,beer bottle,blue,bottle,liquor,table,glass bottle,label,wine bottle,
48f45dcc0a027608,attach,sign,sticker,street sign,warning sign,yellow,,,,
48f54514302d1298,car,drive,driveway,exit,highway,green,pole,road,road sign,sign
48fa1147348fbc7c,beaker,beverage,blender,brush,container,counter top,home appliance,juice,kitchen counter,lemon juice
48fb11dbebe0b20d,advertisement,appliance,blanket,cooker,crock pot,food,home appliance,kitchenware,lid,magazine
48ff1b7c653e3df4,basketball game,basketball team,cheer,cheerlead,football game,game,gym,perform,playingfield,uniform
49005719cef63fa8,bleacher,blue,carry,catch,cheer,cheerlead,crowd,fan,field,flag
49007e717e1a54d8,alcohol,beverage,bottle,brandy,liquor,table,wine,liquid,rum,sit
4903363592bebce8,black,close-up,computer,keyboard,key,laptop keyboard,writing,,,
49039542b4d292c6,bubble,curb,finish line,goggles,person,jog,laugh,man,marathon,palm tree
490414f8653f4937,blanket,comic book,comic book character,poster,superhero,,,,,
49049959b66793e5,blue,box,cardboard box,carton,container,table,package,sit,,
49151d1d8e87fc7e,ball,crowd,football,football match,football field,football game,football player,football team,game,goal
491991a1b990abdf,beverage,book,bottle,coffee,coffee cup,cup,table,fiction,liquid,saucer
491fa4554971313a,smartphone,map,phone,screen,,,,,,
4921c05f981bc91e,book,bookshelf,bookstore,box,CD,cereal,DVD,package,shelf,
49244cf8287cfd2b,curve,desert,desert road,highway,mountain,pole,red,road,road sign,sign
4928d4e1a4ba2b2c,building,taxi,car,city,city street,crowded,person,intersection,road,street corner
492c637f19ead89b,clock,black,wall,dart,hang,wall clock,,,,
492c80b448e09fe8,wall,bulletin board,hang,poster,sticker,,,,,
492c8fe02656e7b3,alcohol,bar,beer,bottle,brewery,bulletin board,ceiling,faucet,figurine,pint
492ccccc71b898d9,book,bookshelf,bookstore,CD,comic book,display,DVD,fill,shelf,showcase
492e08ee55ce5fb3,bulletin board,electronic,,,,,,,,
493002982d287d7f,black,cloth,table,dial,sit,strap,watch,,,
4933b1fe0006653c,art,wall,display,frame,picture frame,skeleton,,,,
493420bb064d5215,clock,wall,lamp,frame,fruit,hang,pepper,photo frame,picture frame,poster
493590fb488b0a71,attach,point,pole,post,sign,sky,street sign,telegraph pole,,
493816f5e25dd687,building,motel,neon light,pole,sign,stop light,traffic light,street corner,street sign,traffic sign
493f5e5e22c7b221,alcohol,bottle,wine,green,white,wine bottle,wine glass,,,
4942bce39017422e,ball,bleacher,crowd,football,football match,football field,football game,football player,game,goal
4947fa3e74c855b7,beverage,bottle,coke,display,drink,fill,label,sale,shelf,showcase
494943ab56f13281,alcohol,bottle,brandy,cognac,liquor,decanter,liquid,perfume,red,sit
494ab130f5d9e0f8,alcohol,beer,beer bottle,beer can,beverage,bottle,brewery,table,sit,yellow
494d0363faf88044,animal,art,fish,illustration,image,insect,poster,skeleton,text,worm
494f750973f9863e,advertisement,poster,typewriter,,,,,,,
495144fb662cfcce,ball,baseball player,baseball,baseball glove,baseball pitcher,baseball uniform,game,girl,mound,pitch
4952cc3277229b18,arm,bottle,catch,hand,finish line,goggles,man,marathon,muscle,race
4954614d0a19261f,bed,blanket,book,map,world,,,,,
49557a77ef425f68,crowd,field,football match,football field,football game,football player,football team,game,man,play
4959246993e7f854,direct,drive,highway,grassland,green,pole,road,road sign,rural,sign
495b7bb8e84c2f46,billboard,building,taxi,car,city,city street,crowded,drive,fill,illuminate
4962490d4203ee83,blender,can,jar,condiment,container,table,food,glass jar,honey,jam
4963d6b6229ce767,computer,laptop,screen,,,,,,,
496440669ea481f3,smartphone,table,number,phone,,,,,,
4964a516ae472a8c,plane,building,ceiling,display,hangar,hanger,museum,nose,rocket,space shuttle
4966c6ae95fc4ca7,plane,airshow,fighter jet,blue,clear,fly,propeller,sky,,
496914b378d7906f,ball,basketball,basketball game,basketball player,basketball team,game,girl,jump,play,player
4969b0b15f03c729,attach,smartphone,rope,table,knot,pen,pencil,phone,sit,string
496bd724ef80ec13,beaker,container,cylinder,equipment,fill,fluid,laboratory,liquid,mixture,test tube
496c9ecc311d6bb8,athletic,ball,basketball,basketball player,basketball team,catch,hand,man,muscle,photo
497255c5fc89e2a9,bag,box,cardboard box,carry,catch,couple,beehive,package,smile,stall
49740b3a8dd731a6,advertisement,billboard,building,car,electronic,pole,sign,signage,traffic light,street corner
49747a1807318c02,alcohol,beer,beer bottle,beverage,bottle,brown,bull,cup,table,drink
4974a1000a27a984,catch,christmas,display,santa claus,shelf,shelve,sign,store,,
4974ba324304c8a6,badge,bumper,car,grill,grille,license plate,sign,suv,vehicle,
4977e6bfed5e70dc,billboard,taxi,car,city street,curb,license plate,police car,road,street corner,urban
4979ef8ffddf3f51,boy,finish line,person,jog,man,marathon,race,road,run,runner
497e0901c61b2ad1,bicycle helmet,biker,person,jacket,man,pose,shirt,smile,stand,t-shirt
497fa7bfe502618d,attach,wall,bulletin board,display,poster,sign,signage,stall,writing,
49804f9316a3081b,book,bookcase,bookshelf,shelf,,,,,,
498b1bf56bfa79d1,cage,case,CD,display,man,officer,photo,photo frame,portrait,poster
498eca1988468f48,ball,baseball player,baseball,baseball bat,baseball game,baseball glove,baseball team,baseball uniform,bat,batter
498fcac77163786a,alcohol,beverage,bin,bottle,bowl,condiment,container,table,drink,fill
498fd4252c3d2129,bible,book,computer,computer monitor,computer screen,open,paperback book,text,writing,
499057770ebfb9a4,attach,bicycle,blue,building,fence,parking sign,pole,post,road sign,sign
49916b3d7f079502,back,black,green,man,shirt,stand,t-shirt,wear,,
49925974361e1460,bulletin board,mark,note,package,paper,pen,red,sign,warehouse,wrapping paper
4996e985ffe4dbdc,attach,car,dirt field,dirt track,man,pink,race,race track,race car,track
4997ba9f7246928c,airport terminal,bag,pillar,duffel,floor,luggage,terminal,,,
499e54e19cbbaaef,computer,computer desk,keyboard,computer monitor,computer screen,desktop,desktop computer,electronic,equipment,monitor
49a71b00a9323a48,alcohol,beverage,bottle,liquor,table,wine,sit,vodka,whiskey,wine bottle
49ad072f6bd4ee7b,blue,bumper,car,close-up,plate,license plate,writing,,,
49ae4476179b17e7,building,taxi,car,city,city street,crowded,drive,person,intersection,road
49b364fdb9d557d5,alcohol,beverage,bottle,can,cigarette,condiment,table,hot,hot sauce,mustard
49b58f93e7cf4732,clock,bell tower,building,cathedral,church,church tower,cloudy,peak,tower,sky
49b7af644e5c341b,clock,dial,face,gold,red,wall clock,,,,
49b859fc9d38b3d7,blanket,CD,course,golf,golf club,golf course,golfer,green,hole,lush
49b8718e1f674a59,blue,passenger,passenger train,platform,pull,railroad,railway station,station,subway,track
49bc025001550e1c,baseball player,baseball,baseball game,baseball glove,baseball uniform,field,home base,man,mound,stand
49bd143619515de4,alcohol,beverage,computer,computer monitor,computer screen,table,desktop,desktop computer,laptop,liquid
49beef7d9898bf46,close-up,keyboard,key,typewriter,writing,,,,,
49c03935a6973305,alcohol,beer,beer bottle,beverage,bottle,liquor,counter top,display,drink,wine
49c457e66152a436,close-up,coin,eagle,logo,seal,silver,,,,
49c76a8aa695abaf,advertisement,alcohol,bottle,bubble,bust,liquor,man,perfume,poster,whiskey
49cd852bd348a0c6,alcohol,beer,beer bottle,beverage,bottle,table,drink,liquid,sit,soda
49cde0848a3b3f0d,air field,airliner,plane,airport runway,dirt field,dirt track,enclosure,fence,floor,land
49d326b53f7c60cf,baseball player,baseball,baseball bat,baseball game,baseball glove,baseball uniform,bat,batter,catch,catcher
49d47b340c239a07,blanket,bubble,cotton,foam,key,tray,typewriter,,,
49d9ddd66e9bf1be,gray,shirt,store,sweatshirt,t shirt,t-shirt,,,,
49dfca5eebf84f9d,alcohol,beverage,bottle,brandy,cognac,container,liquor,cup,drink,ice cube
49e1bbf61013649a,beaker,cup,table,laboratory,liquid,measuring cup,measuring tape,solution,temperature,test tube
49e1ef5447fdba38,baseball player,baseball glove,baseball uniform,field,grass,green,man,stand,walk,
49e3a1721e616832,blanket,wall,building,pillar,doodle,railroad,silo,tank,train car,train track
49e456642f48fe0d,animal,box,brown,bunny,cardboard,cardboard box,catch,hand,person,package
49ebea42a47c3e55,ball,baseball player,baseball,baseball game,baseball glove,baseball uniform,chase,game,home base,man
49ebfd9f924250bf,ball,baseball player,baseball,baseball game,baseball glove,baseball uniform,boy,catch,hand,man
49ecd8c681d88ef4,catch,smartphone,hand,flip,person,man,phone,,,
49f3353649b65332,car,direct,drive,exit,highway,pole,road,road sign,sign,street sign
49f33620c387e4fb,author,black,blanket,book,book cover,copy,fiction,hardback book,writing,
